"","Subj_ID","Observations","Cattell","Proverb","Naming","Sentence_Comprehension_c","Story_Recall","Verbal_Fluency","Age","ToT_Ratio_inverse","Hotel_Task_inverse","RS-NET 1 (DMN, FPN, Language)_Connector_balance","RS-NET 1 (DMN, FPN, Language)_Peripheral_balance","RS-NET 1 (DMN, FPN, Language)_Provincial_balance","RS-NET 1 (DMN, FPN, Language)_Satellite_balance","RS-NET 2 (SMN)_Connector_balance","RS-NET 2 (SMN)_Peripheral_balance","RS-NET 2 (SMN)_Provincial_balance","RS-NET 2 (SMN)_Satellite_balance","RS-NET 3 (CON, FPN, Language)_Connector_balance","RS-NET 3 (CON, FPN, Language)_Peripheral_balance","RS-NET 3 (CON, FPN, Language)_Provincial_balance","RS-NET 3 (CON, FPN, Language)_Satellite_balance","RS-NET 4 (FPN)_Connector_balance","RS-NET 4 (FPN)_Peripheral_balance","RS-NET 4 (FPN)_Provincial_balance","RS-NET 4 (FPN)_Satellite_balance"
"303",311,"CC420162",31,6,0.8619,0.95119,13,23.5,52,-0.09091,-480,-0.432864082296279,0.364643113587909,-4.68146963265748,-4.92263168947437,0.106750369946881,-0.157003748809665,-4.92064427576953,-5.23909800688807,0.963396481509552,-0.987402207153632,-8.29610521826059,-5.39816270151775,0.160560065012442,-0.200488860749404,-5.62311457158875,-5.06349878365332
"304",312,"CC420167",29,6,0.81905,0.90476,15,19.5,51,-0.37838,-144.56,-3.29697581829146,2.79374821730284,-4.24486143325806,-4.83264809816018,1.55747817350339,-1.62004809154612,-6.81014245011514,-4.86423230105982,1.41850970939533,-1.45367649139109,-8.29610521826059,-5.25702177504995,-0.350656871613169,0.316669609325033,-5.70877001616724,-5.30330490805908
"305",313,"CC420173",38,6,0.88095,0.940475,16,21.5,49,-0.37209,-173.5,-1.01643768047909,0.888553976902555,-4.24222562903576,-4.44986499381401,1.31519843943616,-1.34025042261848,-6.68752414911496,-5.84022628872776,1.69538034223483,-1.74163508204549,-7.60638738977265,-5.20849211697428,-0.248811298062787,0.191160505461159,-4.60960478305596,-5.42053499927229
"306",314,"CC420180",28,5,0.78571,0.951785,17,15.5,56,-0.44444,-292.5,-2.42303124606991,2.15103519486685,-4.05137078337411,-5.14998307204222,1.50507789710986,-1.63119940421561,-5.02223442993961,-4.46261864200418,0.826675361587753,-0.856188200445,-8.29610521826059,-5.12197788143163,0.808077147233922,-0.864295436755775,-5.30529298028446,-4.96882074366325
"307",315,"CC420182",33,4,0.78095,0.916665,17,21.5,52,-0.6,-694.69,-0.319665118304832,0.245261356567829,-4.41742216784246,-5.05341093456246,0.965194538864324,-1.02872616120394,-5.37527840768417,-4.83628190695148,0.898123427918706,-0.923597307056593,-6.96082199991883,-5.45674460314256,0.668454567969574,-0.705569700558502,-5.70877001616724,-5.30330490805908
"308",316,"CC420197",37,2,0.90476,0.9111225,16,24.5,55,-0.27083,-148.53,-1.81319474994812,1.66954183650381,-4.35955377882182,-5.17048399503815,0.273340955181123,-0.298457145619739,-6.26767481935888,-5.45674460314256,2.01178289320602,-2.08815348228186,-7.50273821075485,-4.93778885329331,0.650726464675993,-0.71458246128001,-4.86312915698767,-5.01727983681492
"309",317,"CC420198",33,6,0.81429,0.90476,8,16.5,58,-0.4,-85.72,-3.29697581829146,2.79374821730284,-4.04099949111999,-5.34028247525025,3.0861541705698,-3.18205642668235,-8.29687257494643,-5.6304149690302,0.616709653425672,-0.634972410826314,-8.29610521826059,-5.54734523201828,-0.324496045574498,0.238891908282349,-4.15888308335967,-5.17048399503815
"310",318,"CC420202",32,6,0.70476,0.82143,11,19.5,51,-0.28571,-63.34,-2.58475198475772,2.33383763649815,-4.25277179881662,-5.45674460314256,1.41493593708327,-1.45453695121614,-7.65539064482615,-5.17048399503815,1.1403591906998,-1.17032915018807,-8.29610521826059,-5.25702177504995,-0.732367893713227,0.616186139423817,-4.21130421372328,-4.46261864200418
"311",319,"CC420204",31,4,0.85238,0.9625,10,18.5,53,-0.93548,-376.37,0.620552958590157,-0.644190335833414,-6.07457945381849,-5.78689738136671,-1.41585316336144,1.27296567581289,-4.2086648192514,-4.71949044301739,0.751754607513417,-0.78314021908665,-6.16804046260586,-5.35711024638953,0.944818815488693,-0.994485579459212,-6.31806680679042,-4.81398941001415
"312",320,"CC420217",29,0,0.85238,0.8250725,13,19,50,-0.575,-527.5,-0.97229292198944,0.912451955566989,-4.86091921133686,-5.42053499927229,0.251424324429156,-0.270790204781563,-7.74500280351584,-5.44241771052179,2.69822303957468,-2.84167892076275,-8.29610521826059,-4.86423230105982,0.160560065012442,-0.200488860749404,-5.06078507778173,-5.62040086571715
"313",321,"CC420222",32,0,0.66667,0.809525,11,8.5,55,-0.75,-235.03,-1.7462970951513,1.67006253425054,-4.89534913863846,-5.99396142730657,1.85925878086552,-1.90289135909455,-8.29687257494643,-5.34754033747601,1.0256197904909,-1.04707104812704,-8.29610521826059,-5.54734523201828,-0.425267735404344,0.37590630586662,-4.83230575857184,-5.52545293913178
"314",322,"CC420226",37,6,0.8381,0.950595,15,21.5,50,-0.33333,-118.88,-0.634306680537012,0.590868331439527,-4.96484063890662,-5.81213849929383,-1.00917372602087,0.906959404445271,-4.37215665773511,-4.81398941001415,1.28861784891535,-1.33070056170314,-8.29610521826059,-4.99147861197872,2.30258509299405,-2.40694510831829,-6.40357419793482,-5.01727983681492
"315",323,"CC420229",39,3,0.77143,0.940475,11,15,52,-0.14286,-256.41,-0.251819351290876,0.227617831709131,-5.74740055647846,-5.88093194910298,1.93332303354984,-2.0261726128005,-5.65307380466414,-5.04693800109382,0.677555085800109,-0.700973616809409,-7.65444322647011,-5.35185813347607,0.616186139423817,-0.732367893713227,-4.46590811865458,-4.21459369037368
"316",324,"CC420231",33,6,0.88571,0.8214275,18,37.5,54,-0.16216,-423.91,-1.40691364832263,1.30625165344635,-4.48532620451169,-5.23909800688807,3.50333554710505,-3.66671249552648,-8.29687257494643,-5.51004246321245,0.520595415361796,-0.549771573900645,-6.86223476368033,-5.1574866714419,-0.538440790798964,0.465215112513939,-4.38701417618492,-5.30330490805908
"317",325,"CC420236",34,4,0.87143,0.88158,6,25,53,-0.38235,-318.78,-0.727548607277278,0.625488532086131,-4.26598839949688,-4.70130647075472,1.39522299186419,-1.52931186795482,-4.44716593684484,-4.70953020131233,1.56382740118205,-1.61872795934119,-6.80903930604298,-5.01727983681492,0.160560065012442,-0.200488860749404,-5.39906726964818,-5.21674571285422
"318",326,"CC420241",38,6,0.82381,0.97619,12,26.5,55,-0.2069,-220.59,0.196014883925957,-0.244905043095723,-5.10373918508504,-5.10373918508504,-0.183709482068803,0.119749253109926,-4.46667410873417,-5.38296484060832,0.813903381695745,-0.832287811948978,-7.05055607761381,-5.79779310911844,1.45053662984824,-1.51622553071192,-7.01211529430638,-4.70953020131233
"319",327,"CC420259",32,6,0.85238,0.877255,15,19.5,51,-0.22581,-223.69,-0.889262059486236,0.751987680582879,-3.97425623985403,-4.5207999462221,1.21354225534209,-1.26412672714568,-6.11589212548303,-5.01727983681492,0.275533938516133,-0.296806980228781,-6.96082199991883,-5.45674460314256,0.323885121115741,-0.460584407329244,-4.03325687024226,-4.15103990589865
"320",328,"CC420260",39,2,0.81905,0.916665,20,26,50,-0.46154,-110.91,-0.21868920096483,0.178691788743376,-5.11998783102362,-5.52545293913178,1.00006061493961,-1.04027671165515,-5.76257535449769,-5.35711024638953,0.670081907628949,-0.704746316403297,-5.89109157296119,-5.30330490805908,0.316669609325033,-0.350656871613169,-5.30164515664071,-5.70711026474888
"321",329,"CC420261",38,3,0.8,0.9213775,11,15,54,-0.69565,-305.47,0.217603370938594,-0.27763173659828,-4.90032427327857,-4.90032427327857,0.0888312137066156,-0.120249128151577,-5.15381694255294,-6.16541785423142,1.75574903170502,-1.79785198322721,-7.65444322647011,-5.35185813347607,0.53248712054717,-0.575207882695259,-5.91169957863912,-4.93087032562739
"322",330,"CC420286",39,6,0.8,0.9047625,12,18,56,-0.14894,-125.69,-1.48463026184075,1.3893760276573,-4.49113013661054,-5.58974242527865,0.299877345545599,-0.331997956226292,-6.16908758312038,-5.1574866714419,1.41850970939533,-1.45367649139109,-8.29610521826059,-5.25702177504995,0.316669609325033,-0.350656871613169,-5.48479693349065,-5.48479693349065
"323",331,"CC420322",33,5,0.85714,0.92857,14,24.5,49,-0.58824,-169.37,0.558834842952351,-0.584695472332446,-6.21860011969173,-5.52545293913178,-0.936093359170335,0.867500567704723,-4.68426569965285,-5.30330490805908,1.14184102321893,-1.19012739750388,-6.75285431776417,-4.88105214086258,1.08372367617436,-1.10359983017915,-6.68710860786651,-5.99396142730657
"324",332,"CC420324",28,5,0.82857,0.8873125,20,23.5,52,-0.5,-480,-0.0582689081239758,-0.0582689081239758,-4.14906946191135,-4.28260085453587,-0.139761942375159,-0.139761942375159,-3.19023424890482,-3.4584982354995,1.1403591906998,-1.17032915018807,-8.29610521826059,-5.25702177504995,0.53248712054717,-0.575207882695259,-5.91169957863912,-4.93087032562739
"325",333,"CC420348",32,6,0.85714,0.964285,14,22.5,57,-0.51852,-197.44,-0.0762994466693896,0.0611664352374874,-6.8766085499853,-5.89577929697357,-0.00829880281469507,-0.00829880281469507,-7.09340462586877,-5.70711026474888,-0.0066445427186685,-0.0066445427186685,-7.78613643778307,-5.84022628872776,-0.0051536242206866,-0.0051536242206866,-7.92818424136634,-6.11146733950268
"326",334,"CC420356",34,5,0.75238,0.92857,14,25,54,-0.3125,-240,-0.77406862291217,0.736750818042077,-5.21402955002545,-5.90717673058539,2.61558497343012,-2.78315767358902,-7.44775128004791,-4.67516255780813,0.68686157494133,-0.696294921965872,-8.29610521826059,-6.29341927884648,-0.71458246128001,0.650726464675993,-4.60960478305596,-5.42053499927229
"327",335,"CC420383",31,2,0.78571,0.70853,12,23.5,48,-0.83333,-311.66,-1.19619261700697,1.12274736440335,-4.95992662410419,-5.04693800109382,0.096755668464308,-0.136495744588538,-5.13990762980039,-5.49658257373913,0.964299951060516,-0.987059802762362,-7.00669522683704,-5.62040086571715,0.191160505461159,-0.248811298062787,-5.20180646616719,-4.73180283692146
"328",336,"CC420392",36,4,0.88095,0.92857,21,23,51,-0.19231,-157.22,0.0716750367068909,-0.101078634201065,-5.79909265446053,-5.44241771052179,-0.56815069038526,0.544727175441672,-5.75257263882563,-6.08904487544685,2.55963019598394,-2.71866038021423,-7.38709023565676,-4.67904003455455,0.191160505461159,-0.248811298062787,-4.72849340202009,-5.19849703126583
"329",337,"CC420396",36,1,0.80476,0.77381,7,12,53,-0.53488,-335.98,-2.50715725872282,2.2458897493175,-4.17975744007023,-5.22957956456891,0.824232587456208,-0.857248191240372,-5.81313501158357,-5.52545293913178,-0.173189073230682,0.159807676142399,-7.78613643778307,-5.84022628872776,-0.0344014267173323,-0.0344014267173323,-4.90280258929304,-4.61512051684126
"330",338,"CC420402",30,5,0.79048,0.776585,8,20.5,49,-0.73077,-151.69,-1.17495585525544,1.12585502506198,-5.08759633523238,-5.86078622346587,3.4111470045092,-3.66671249552648,-8.29687257494643,-4.99406627338505,0.683196849706777,-0.698134722070984,-6.68669289387175,-6.17586727010576,-0.324496045574497,0.238891908282349,-4.77209605730407,-4.36663094919591
"331",339,"CC420412",31,4,0.75238,0.916665,7,22,52,-0.47222,-184.97,-0.534542150383307,0.471604910612709,-4.74493212836325,-5.08140436498446,1.55747817350339,-1.62004809154612,-7.50384074669895,-4.79579054559674,0.431882421425871,-0.44824074857437,-7.74413662762799,-5.66469508594815,-0.350656871613169,0.316669609325033,-5.48479693349065,-5.48479693349065
"332",340,"CC420433",36,5,0.75238,0.890475,17,26.5,51,-0.42105,-480,-1.32264433404343,1.21616807741975,-4.47875626113243,-4.94875989037817,0.481266821524446,-0.528665541894322,-5.08016135674487,-5.30330490805908,1.49165487677772,-1.55110233542114,-6.75285431776417,-4.88105214086258,0.323885121115741,-0.460584407329244,-4.03325687024226,-4.15103990589865
"333",341,"CC420435",29,3,0.82381,0.907305,17,22,53,-0.29787,-327.62,-1.17495585525544,1.12585502506198,-5.08759633523238,-5.86078622346587,0.251424324429157,-0.270790204781563,-7.05142262879455,-5.54734523201828,1.41437732986272,-1.47856963722906,-7.38709023565676,-4.67904003455455,0.808077147233922,-0.864295436755775,-5.30529298028446,-4.96882074366325
"334",342,"CC420454",31,6,0.70952,0.875595,8,18.5,54,-0.74359,-311.72,-2.23001440015921,1.93486031286873,-3.97425623985403,-4.5207999462221,1.05459540325134,-1.11350090116186,-5.59347145383852,-4.90032427327857,1.1408105433191,-1.19045272068403,-8.29610521826059,-4.73911815849783,-0.0344014267173323,-0.0344014267173323,-4.61264220082679,-4.90032427327857
"335",343,"CC420462",38,5,0.8381,0.8610575,14,20.5,55,-0.63158,-280.69,-0.616266136223988,0.537093550586601,-4.5440037507506,-4.85415867905444,-2.11021320034659,1.85629799036563,-4.0397563719377,-4.61512051684126,1.69377276614799,-1.74192824415464,-8.29610521826059,-5.12197788143163,0.776528789498996,-0.793897083660088,-6.68710860786651,-5.99396142730657
"336",344,"CC420464",36,3,0.81429,0.92857,11,23,55,-0.57895,-205.97,-0.703097511413113,0.673344553263766,-5.14499967302467,-7.09090982207998,1.31519843943616,-1.34025042261848,-7.09340462586877,-5.70711026474888,1.63155571768772,-1.68206860346901,-6.86223476368033,-5.1574866714419,-0.297632403304949,0.274436845701761,-5.63693016766836,-6.14775579143435
"337",345,"CC420493",33,5,0.85238,0.963095,19,18.5,51,-0.24324,-206.56,-1.01643768047909,0.888553976902555,-4.01548171379638,-4.81398941001415,0.0770610461364619,-0.0961362847666304,-6.64552433895988,-5.66469508594815,1.08437945138944,-1.10337911141289,-8.29610521826059,-5.70711026474888,0.788679607281509,-0.820880547069497,-6.07611202116827,-5.38296484060832
"338",346,"CC420566",36,6,0.85238,0.93869,19,32,50,-0.26471,-327.84,-1.81319474994812,1.66954183650381,-4.30477607794795,-5.30330490805908,0.374289490639715,-0.42635646713954,-5.12264035247275,-5.01727983681492,1.63155571768772,-1.68206860346901,-6.86223476368033,-5.1574866714419,0.191160505461159,-0.248811298062787,-5.20180646616719,-4.73180283692146
"339",347,"CC420582",27,4,0.77619,0.8966475,12,22,54,-0.51852,-171.41,-0.126143054840355,0.0822952427268302,-4.9888614945467,-5.4743693103284,0.0770610461364619,-0.0961362847666304,-6.35740889705386,-5.79779310911844,1.07489576205079,-1.10658045831729,-6.91274282049318,-5.30330490805908,1.95722390895559,-2.09556092355972,-5.71483231084279,-4.51085950651685
"340",348,"CC420587",35,6,0.89048,0.939285,18,24,49,-0.32353,-162.41,-0.634306680537012,0.590868331439527,-5.11998783102362,-5.52545293913178,1.85973245281426,-1.95868534054404,-5.43870023412166,-4.9867151103786,0.159807676142399,-0.173189073230682,-6.68669289387175,-6.17586727010576,0.668454567969574,-0.705569700558503,-5.99728093242942,-5.14998307204222
"341",349,"CC420589",32,6,0.89524,0.964285,13,25.5,52,-0.21739,-123.83,-0.500017425049387,0.462035459596559,-5.08759633523238,-5.86078622346587,-1.9823798288367,1.71479842809193,-3.74888468910351,-4.74741351921464,0.969979236987661,-1.02693725196122,-7.32383056620232,-4.55124184396254,2.48798831632541,-2.57108434602905,-7.24921505711439,-5.30330490805908
"342",350,"CC420623",31,6,0.9,0.900795,13,15.5,51,-0.46154,-421.66,0.620552958590157,-0.644190335833414,-6.48081113919685,-5.56452040732269,0.326521905768045,-0.343589704390077,-6.68752414911496,-5.84022628872776,-0.296806980228781,0.275533938516133,-6.04310778025982,-5.86078622346587,-0.864295436755775,0.808077147233923,-4.71352621062572,-5.81213849929383
"343",351,"CC420720",28,6,0.91429,0.8809525,16,26,50,-0.18605,-214.84,-0.379414430908222,0.324346056823373,-4.95992662410419,-5.04693800109382,-0.444685821261446,0.347196199984189,-4.14313472639153,-4.83628190695148,0.747955417054941,-0.768784594765565,-7.00669522683704,-5.62040086571715,0.896488104577975,-0.924258901523332,-7.24921505711439,-5.30330490805908
"344",352,"CC420729",23,4,0.81429,0.8571425,14,22,56,-0.04651,-404.87,-0.711314484515394,0.657136743036912,-4.72628101173715,-5.70711026474888,0.578196434881074,-0.621472143853054,-5.36422214143576,-5.24643910577937,1.26309392733373,-1.2859213869731,-7.74413662762799,-5.66469508594815,0.53248712054717,-0.575207882695259,-5.39906726964818,-5.21674571285422
"345",353,"CC420776",26,6,0.81429,0.91875,17,20,49,-0.71053,-357.5,0.245507147401068,-0.275356422761144,-5.66512826767466,-5.54734523201828,1.41493593708327,-1.45453695121614,-6.96176986728838,-5.25702177504995,0.356674943938732,-0.375387652870886,-7.00669522683704,-5.62040086571715,-1.27116405386626,1.18978816933398,-4.31859860782034,-6.80350525760834
"346",354,"CC420888",37,4,0.79524,0.9095225,16,15,50,-0.67742,-256.31,-1.62399806376543,1.53866884154589,-4.79137308949002,-5.55351314153692,0.961026625715546,-0.988301267850427,-7.00760061395185,-5.39816270151775,1.56382740118205,-1.61872795934119,-6.80903930604298,-5.01727983681492,-2.77834137472923,2.04476612338064,-3.30451250553674,-3.84350900626943
"347",356,"CC510039",30,5,0.79048,0.95238,6,16,60,-0.29268,-285.22,-1.72899714749174,1.57811544130506,-4.40595676152392,-4.78065021096533,3.294194487566,-3.66671249552648,-7.41358243038694,-4.58036908633073,0.432182496446878,-0.464632085443825,-6.80903930604298,-5.01727983681492,-0.200488860749404,0.160560065012442,-5.06078507778173,-5.62040086571715
"348",357,"CC510043",26,4,0.75714,0.8452375,9,16.5,58,-0.59375,-240,-0.896670945004503,0.864703363083662,-5.2999826458671,-6.39859493453521,0.62642337018445,-0.641064195525943,-8.29687257494643,-5.78689738136671,1.20289227955895,-1.22996293504447,-8.29610521826059,-5.39816270151775,0.650726464675993,-0.71458246128001,-4.86312915698767,-5.01727983681492
"349",358,"CC510050",23,3,0.84286,0.95238,18,28.5,59,-0.25714,-109.72,0.537365179000603,-0.572390979424146,-5.39725731440294,-5.62040086571715,0.873118560008946,-0.893168314453301,-6.68752414911496,-5.84022628872776,0.963396481509552,-0.987402207153632,-8.29610521826059,-5.39816270151775,-0.460584407329244,0.323885121115741,-3.92592591059714,-4.28260085453587
"350",359,"CC510076",31,6,0.68571,0.8452375,6,23.5,62,-0.54545,-69.91,-0.711314484515394,0.657136743036912,-5.10373918508504,-5.10373918508504,1.31519843943616,-1.34025042261848,-6.68752414911496,-5.84022628872776,0.813091208584615,-0.832645774371374,-8.29610521826059,-5.54734523201828,-0.538440790798964,0.465215112513938,-4.61264220082679,-4.90032427327857
"351",360,"CC510086",28,6,0.74762,0.90476,9,20.5,65,-0.86207,-482,-3.29697581829146,2.83817374614305,-4.16710233948796,-5.41986530798333,1.62518626940224,-1.68330776100056,-6.86328078888031,-4.99147861197872,0.898123427918706,-0.923597307056593,-7.65444322647011,-5.35185813347607,-1.12167756159911,1.03095364019429,-4.90280258929304,-4.61512051684126
"352",361,"CC510115",34,4,0.7381,0.8584275,15,16,62,-0.63636,-480,-2.33117254984596,2.04794287462046,-4.12264403174346,-4.61512051684126,1.2849418668596,-1.33170617083549,-6.45729280494324,-5.07099844382335,1.07489576205079,-1.10658045831729,-7.60638738977265,-5.20849211697428,-0.460584407329244,0.323885121115741,-3.92592591059714,-4.28260085453587
"353",362,"CC510161",35,6,0.82857,0.8333325,10,28.5,58,-0.21622,-240,-2.65675690671466,2.41591377830105,-4.42750444073033,-5.37196604957118,3.32199464961061,-3.66671249552648,-8.29687257494643,-4.64036604656306,0.18742546871213,-0.211520711486217,-5.52345892052492,-6.21660610108486,0.123581061771355,-0.142243333226544,-6.21727121584168,-5.92958914338989
"354",363,"CC510163",24,3,0.82381,0.8565475,13,12.5,64,-0.84211,-170.87,-0.711314484515394,0.657136743036912,-4.79137308949002,-5.55351314153692,1.13703332165083,-1.1916471546353,-5.65307380466414,-5.04693800109382,0.96997923698766,-1.02693725196122,-6.63002353738352,-4.61512051684126,1.32802545299591,-1.40118297361364,-5.52942908751142,-4.83628190695148
"355",364,"CC510208",33,6,0.82857,0.95238,16,23.5,66,-0.33333,-269.72,-1.12924925813,1.00938115494017,-4.53754999831311,-4.39444915467244,1.47451859453473,-1.51072193949494,-7.00760061395185,-5.39816270151775,0.484508315448617,-0.526698972922281,-5.99893656194668,-4.90032427327857,-0.783901543828409,0.519193873436507,-3.2419410977992,-3.78093759853188
"356",365,"CC510220",36,6,0.78571,0.9314775,17,20.5,66,-0.08333,-135.25,-0.616266136223988,0.537093550586601,-4.68852102522299,-4.68852102522299,-0.42635646713954,0.374289490639715,-4.7522630508983,-5.52545293913178,0.501314593117186,-0.516543090400887,-8.29610521826059,-5.70711026474888,-0.0344014267173323,-0.0344014267173323,-4.74741351921464,-4.74741351921464
"357",366,"CC510226",30,6,0.77143,0.9047625,12,24.5,67,-0.5,-293.63,0.814508037564213,-0.86148249537916,-5.81611860405045,-4.96882074366325,-0.609765571620894,0.548565951748838,-4.68426569965285,-5.30330490805908,0.581443190979944,-0.619680028678073,-5.65190421388754,-5.24643910577937,1.56064774826467,-1.61938824328727,-6.40357419793482,-5.01727983681492
"358",367,"CC510237",28,6,0.77143,0.8353375,19,23.5,66,-0.48,-356.53,-0.97229292198944,0.912451955566989,-4.93558012793376,-5.30330490805908,-1.63119940421561,1.50507789710986,-4.4576640488795,-5.01727983681492,1.21836154177804,-1.26271329934854,-6.4030221692153,-5.10373918508504,1.75253875607477,-1.79840401194672,-7.24921505711439,-5.30330490805908
"359",368,"CC510242",40,6,0.81905,0.9047625,15,19.5,60,-0.42424,-216.62,-0.319665118304832,0.245261356567829,-4.5440037507506,-4.85415867905444,2.38262780066758,-2.58021682959233,-5.46241837722846,-4.61512051684126,0.328504066972036,-0.342170257735851,-6.68669289387175,-6.17586727010576,-0.200488860749404,0.160560065012442,-5.2158411447238,-5.39816270151775
"360",369,"CC510243",21,6,0.84286,0.913565,11,19,60,-0.55556,-576.22,-2.50715725872282,2.2458897493175,-4.17975744007023,-5.22957956456891,2.68089817464944,-2.84284488222202,-8.29687257494643,-4.73180283692146,1.00395167043258,-1.03886228426234,-6.86223476368033,-5.1574866714419,-1.12167756159911,1.03095364019429,-4.49361770008234,-5.08140436498446
"361",370,"CC510255",28,5,0.73333,0.964285,12,16,62,-0.07692,-240,-2.50715725872282,2.2458897493175,-4.17975744007023,-5.22957956456891,0.468740721342056,-0.4958592549749,-8.29687257494643,-5.09091466015452,0.744285114893129,-0.75824733867042,-8.29610521826059,-5.88093194910298,2.38482913537391,-3.09939904794926,-3.65617284558166,-4.10815796932472
"362",371,"CC510258",33,6,0.77619,0.90476,10,29.5,60,-0.28889,-231.19,-0.521435802878006,0.493204022416171,-5.70711026474888,-5.70711026474888,2.06774550191664,-2.148850993052,-5.94542060860658,-5.25227342804663,0.875091259695194,-0.892349712714236,-8.29610521826059,-5.70711026474888,0.788679607281509,-0.820880547069497,-5.7876639586369,-5.56452040732269
"363",372,"CC510259",31,6,0.83333,0.88095,19,17.5,60,-0.6087,-428.03,-0.572861014685443,0.409473129505703,-3.75629213038137,-4.13578175208627,-0.353001538572424,0.201504376210729,-3.79408370756346,-4.16877715700487,0.335472736288129,-0.371563556432483,-5.2446821507154,-5.65014725882357,0.667391394916602,-0.706107991151569,-7.92818424136634,-4.79579054559674
"364",373,"CC510284",23,6,0.68571,0.840475,7,18.5,60,-0.83333,-114.75,0.089438562647241,-0.143017506834925,-4.95992662410419,-5.04693800109382,-0.561518738081509,0.427710717055484,-3.9244455254267,-4.39444915467244,0.927896277994463,-0.966223100622364,-6.11478776313998,-5.19849703126583,0.808077147233922,-0.864295436755775,-4.96683267143786,-5.30330490805908
"365",374,"CC510321",22,5,0.90476,0.826785,10,20.5,64,-0.09524,-295.72,-0.992016442402291,0.951270450770182,-5.30149413345837,-5.75347925720142,1.41493593708327,-1.45453695121614,-6.26767481935888,-5.45674460314256,0.845909935112355,-0.887891257352457,-6.34680526803358,-4.96051090691369,0.650726464675993,-0.71458246128001,-5.71483231084279,-4.51085950651685
"366",375,"CC510323",29,6,0.7619,0.93869,11,16.5,64,-0.5,-242.91,-3.29697581829146,2.94599397240256,-4.58561533675733,-5.47291853175823,1.07099712163514,-1.1079023355752,-7.60738142563979,-5.04243206817825,2.00967031900723,-2.08843384492996,-8.29610521826059,-4.86423230105982,-2.77834137472923,2.04476612338064,-3.49293493193169,-3.59829544758951
"367",376,"CC510329",29,6,0.54286,0.85595,17,18,64,-1,-444.87,0.0822952427268302,-0.126143054840355,-5.15696324824231,-5.25227342804663,1.00006061493961,-1.04027671165515,-5.47384506392058,-5.60737645654511,0.581443190979944,-0.619680028678073,-5.65190421388754,-5.24643910577937,-0.248811298062787,0.191160505461159,-4.86312915698767,-5.01727983681492
"368",377,"CC510342",29,0,0.62857,0.8196425,4,12.5,63,-0.38462,-123.27,0.999178391679923,-1.01613606684387,-8.00936307663004,-5.81213849929383,0.106750369946881,-0.157003748809665,-4.83296954883849,-5.37196604957118,-0.371563556432483,0.335472736288129,-5.4971682252932,-5.36363683266868,2.88374991950623,-3.09939904794926,-7.92818424136634,-4.65922664506342
"369",378,"CC510354",20,3,0.68571,0.8095225,8,15.5,62,-0.94286,-283.63,-1.23061473527236,1.11779510808488,-4.28664700801374,-4.97979418857368,0.119749253109926,-0.183709482068803,-4.87596039076965,-4.78065021096533,0.683196849706777,-0.698134722070984,-7.78613643778307,-5.84022628872776,0.808077147233922,-0.864295436755775,-5.12197788143163,-5.12197788143163
"370",379,"CC510355",33,6,0.74286,0.8872475,15,20,65,-0.33333,-485.13,-0.464257987949656,0.452060314539739,-6.09389219468117,-7.34665516317654,0.961026625715546,-0.988301267850427,-7.70120018085745,-5.30330490805908,3.0588655000702,-3.39965773547656,-8.29610521826059,-4.39947880411303,1.16623247634309,-1.18249377264881,-6.74699950010274,-6.34153439199458
"371",380,"CC510392",34,6,0.77143,0.8333325,6,14.5,67,-0.51613,-359.81,-0.0364696797813912,-0.0364696797813912,-4.68852102522299,-4.68852102522299,-1.28785428830664,1.13497993283898,-4.10539439840869,-4.51085950651685,1.69538034223483,-1.74163508204549,-6.50678007614682,-5.40816778747871,1.18978816933398,-1.27116405386626,-5.71483231084279,-4.51085950651685
"372",381,"CC510393",36,1,0.57619,0.7023825,4,12.5,68,-0.63158,-474.41,-3.29697581829146,2.21105916383728,-3.33930753127998,-3.51115778820664,0.293412747160766,-0.367417040470634,-4.70130647075472,-4.70130647075472,1.14138931802417,-1.17000228475478,-7.65444322647011,-5.35185813347607,0.788679607281509,-0.820880547069497,-6.48234253306428,-5.22957956456891
"373",382,"CC510395",28,6,0.7619,0.92857,12,16,68,-0.92857,-720,-0.77406862291217,0.736750818042077,-5.21402955002545,-5.90717673058539,1.2849418668596,-1.33170617083549,-6.45729280494324,-5.07099844382335,0.898123427918706,-0.923597307056593,-7.65444322647011,-5.35185813347607,-1.15688119679209,0.933097850190536,-3.52144650981373,-4.21459369037368
"374",383,"CC510415",30,5,0.84762,0.87647,14,15,64,-0.59375,-279.16,0.751987680582879,-0.889262059486236,-4.08745816019247,-4.35572214678715,0.429385291825816,-0.466425807897852,-5.30219871325601,-5.55351314153692,0.581443190979944,-0.619680028678073,-5.4971682252932,-5.36363683266868,0.650726464675993,-0.71458246128001,-5.71483231084279,-4.51085950651685
"375",384,"CC510433",31,0,0.77143,0.8690475,13,18,61,-0.65517,-383.47,1.40746935825635,-1.44172906800799,-7.86825426552061,-5.30330490805908,-0.417064243951516,0.388116469773551,-5.20450606286745,-6.50378904699771,1.28977279412927,-1.33038516668037,-6.45624623237257,-5.25227342804663,0.896488104577975,-0.924258901523332,-6.55535689181067,-5.45674460314256
